property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type
flat,pyramid urban homes 2,sector 86,0.41,8283.0,2,2,1,7  ,new Property,1895.9498700623699,1600.0,501.0,1,1,0,1,1,2
flat,vatika gurgaon,sector 83,0.75,6024.0,2,2,2,19  ,relativelt new,1245.0,1150.0,1020.0,0,0,0,0,1,0
flat,dlf regal gardens,sector 90,1.7,7223.0,4,4,3,15  ,moderately old,2215.0,1600.0,1254.0,0,1,0,0,0,2
flat,tarc maceo,sector 91,0.87,6641.0,2,2,2,9  ,relativelt new,1310.0,1600.0,1000.0,0,0,1,0,0,2
flat,dlf regal gardens,sector 90,1.25,10416.0,3,3,3,18  ,moderately old,1702.0,1600.0,1200.0,0,1,0,0,0,2
flat,dlf the ultima,sector 81,2.35,11233.0,3,4,3,18  ,relativelt new,2092.0,1600.0,1100.0,0,1,0,0,0,2
flat,ats triumph,sector 104,1.73,7554.0,3,4,3,15  ,relativelt new,2290.0,1600.0,1254.0,0,1,0,0,0,2
flat,paras dews,sector 106,0.97,8818.0,2,2,3,6  ,new Property,1385.0,1200.0,1100.0,0,0,0,1,0,0
flat,paras dews,sector 106,1.35,7297.0,4,4,3,18  ,relativelt new,2355.0,2100.0,1850.0,0,1,0,1,0,0
flat,pareena coban residences,sector 99a,1.32,6609.0,3,5,3,11  ,new Property,1997.0,1600.0,1500.0,0,1,0,0,0,2
flat,eldeco accolade,sohna,0.71,5607.0,2,2,3,10  ,relativelt new,1275.0,1600.0,1254.0,0,0,0,0,0,2
flat,eldeco accolade,sohna,0.78,5422.0,2,2,2,7  ,relativelt new,1457.0,1600.0,1254.0,1,0,0,0,0,0
flat,m3m golfestate,sector 65,5.5,16959.0,3,4,3,3  ,relativelt new,3243.0,2803.0,2388.0,0,1,0,0,0,2
flat,dlf the ultima,sector 81,2.3,14375.0,3,4,3,18  ,relativelt new,2132.0,1600.0,1600.0,0,1,0,0,0,0
flat,sidhartha ncr one phase,sector 95,0.43,3152.0,2,2,2,6  ,relativelt new,1364.0,1300.0,1020.0,0,0,0,0,0,2
flat,m3m woodshire,sector 107,0.98,6421.0,2,2,3,7  ,relativelt new,1534.0,1600.0,1056.0,1,0,0,0,0,0
flat,m3m woodshire,sector 107,0.8,5856.0,2,2,3,6  ,relativelt new,1366.0,1600.0,1055.0,0,0,0,1,0,0
flat,ats triumph,sector 104,2.65,8412.0,4,4,3,10  ,relativelt new,3150.0,1600.0,1254.0,0,1,0,0,0,2
flat,dlf exclusive floors,dlf phase 5,2.35,14242.0,3,3,2,1  ,old property,1650.0,1600.0,1405.0,0,0,1,0,0,0
flat,m3m woodshire,sector 107,1.29,8835.0,3,3,3,1  ,relativelt new,1943.0,1600.0,1460.0,0,0,0,1,0,0
flat,ats triumph,sector 104,1.83,7991.0,3,4,3,10  ,relativelt new,2290.0,2000.0,1750.0,0,1,0,0,0,2
flat,m3m woodshire,sector 107,1.39,5887.0,3,4,3,6  ,relativelt new,2361.0,1600.0,1780.0,0,1,0,1,0,0
flat,vatika gurgaon,sector 83,1.12,6455.0,3,3,2,4  ,relativelt new,1735.0,1200.0,1126.0,1,1,1,1,0,0
flat,raheja vedaanta,sector 108,0.65,4761.0,2,2,2,5  ,relativelt new,1365.0,1600.0,1254.0,0,0,0,1,0,0
flat,tarc maceo,sector 91,1.5,6465.0,3,4,3,3  ,relativelt new,2320.0,1600.0,1325.0,1,1,0,0,0,2
flat,tarc maceo,sector 91,1.9,6975.0,4,4,3,9  ,relativelt new,2724.0,1600.0,1254.0,0,1,0,0,0,2
flat,the close north,nirvana country,2.35,11227.0,3,3,3,8  ,moderately old,2093.0,2000.0,1850.0,0,0,1,0,0,0
flat,ansal api celebrity suites,sector 2,0.6,8163.0,1,1,1,5  ,moderately old,735.0,1600.0,1254.0,0,0,0,0,0,0
flat,dlf ridgewood estate,dlf phase 4,2.0,14598.0,3,3,1,12  ,old property,1370.0,1600.0,1254.0,0,0,0,0,0,0
flat,m3m skywalk,sector 74,1.57,11000.0,2,2,3,10  ,relativelt new,1424.0,1300.0,1100.0,0,0,0,0,1,2
flat,corona optus,sector 37c,1.44,7250.0,3,3,3,8  ,new Property,1895.9498700623699,1600.0,1990.0,0,1,0,0,0,2
flat,corona optus,sector 37c,1.26,7250.0,3,3,3,4  ,new Property,1735.0,1400.0,965.0,0,0,0,0,0,2
flat,m3m sierra 68,sector 68,1.05,8536.0,2,2,2,11  ,new Property,1230.0,1200.0,1000.0,0,0,0,0,0,0
flat,parsvnath exotica,sector 53,6.44,19000.0,4,4,3,7  ,moderately old,3390.0,1600.0,1254.0,0,1,0,0,0,0
flat,pioneer araya,sector 62,7.56,18000.0,4,4,3,23  ,relativelt new,1895.9498700623699,4200.0,1254.0,0,1,0,1,0,0
flat,dlf trinity towers,dlf phase 5,3.8,15510.0,3,3,3,1  ,moderately old,1895.9498700623699,2450.0,1254.0,0,1,0,1,0,0
flat,dlf park place,sector 54,6.75,24963.0,4,4,2,8  ,moderately old,2704.0,1600.0,1534.0,0,1,0,0,0,1
flat,shree vardhman flora,sector 90,0.65,4961.0,2,2,3,11  ,relativelt new,1300.0,1225.0,1075.0,1,0,0,0,0,0
flat,ats tourmaline,sector 109,1.75,8139.0,3,4,3,7  ,relativelt new,2150.0,1797.0,1254.0,0,1,0,0,0,2
flat,kiran residency,sector 56,1.54,8324.0,3,4,3,5  ,old property,2000.0,1900.0,1850.0,0,1,0,0,0,0
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3,3,3,4  ,relativelt new,1650.0,1600.0,1254.0,0,1,0,0,0,0
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2,2,2,12  ,relativelt new,915.0,1600.0,1254.0,0,0,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9933.0,2,2,2,9  ,relativelt new,1359.0,1600.0,1254.0,0,0,0,0,0,2
flat,conscient heritage max,sector 102,1.75,9011.0,3,4,3,13  ,relativelt new,1942.0,1600.0,1254.0,0,1,0,0,0,0
flat,indiabulls centrum park,sector 103,2.2,7652.0,4,6,3,4  ,relativelt new,2875.0,1600.0,1254.0,0,1,0,0,0,0
flat,sobha city,sector 108,2.45,14040.0,3,3,3,15  ,relativelt new,1745.0,1460.0,1320.0,0,0,0,0,0,2
flat,paras dews,sector 106,1.5,6369.0,4,6,3,11  ,relativelt new,2355.0,1535.0,1403.0,0,1,0,0,0,2
flat,la vida by tata housing,sector 113,2.4,10825.0,3,4,3,5  ,relativelt new,2217.0,1940.0,1730.0,0,1,0,0,0,2
flat,la vida by tata housing,sector 113,2.45,11050.0,3,3,3,3  ,relativelt new,2217.0,1890.0,1680.0,1,0,0,0,0,2
flat,la vida by tata housing,sector 113,3.0,14285.0,3,3,3,3  ,relativelt new,2691.0,2460.0,2100.0,0,1,0,0,0,2
flat,la vida by tata housing,sector 113,1.65,10449.0,3,2,2,3  ,relativelt new,1579.0,1420.0,1220.0,0,0,0,0,0,2
flat,paras dews,sector 106,0.88,6353.0,2,2,3,3  ,relativelt new,1385.0,1120.0,1040.0,0,0,0,0,0,2
flat,paras dews,sector 106,0.88,6353.0,2,2,3,1  ,relativelt new,1385.0,940.0,845.0,0,0,0,0,0,2
flat,paras dews,sector 106,1.28,7272.0,3,4,3,24  ,relativelt new,1760.0,1186.0,1130.0,0,1,0,0,0,2
flat,paras dews,sector 106,1.34,9550.0,4,5,3,7  ,relativelt new,2355.0,1535.0,1403.0,0,1,0,0,0,2
flat,paras dews,sector 106,1.32,5605.0,4,5,3,11  ,relativelt new,2355.0,1535.0,1403.0,0,1,0,0,0,2
flat,paras dews,sector 106,1.13,6406.0,3,4,3,18  ,relativelt new,1760.0,1186.0,1130.0,1,1,0,0,0,2
flat,pareena coban residences,sector 99a,1.38,7150.0,4,5,3,1  ,relativelt new,2352.0,2150.0,1930.0,0,1,0,0,1,2
flat,pareena coban residences,sector 99a,1.16,5808.0,3,3,3,3  ,relativelt new,1997.0,1790.0,1420.0,0,1,0,0,1,2
flat,la vida by tata housing,sector 113,2.33,12533.0,3,3,3,3  ,new Property,2217.0,2098.0,1859.0,0,1,0,0,0,2
flat,la vida by tata housing,sector 113,3.05,11338.0,3,4,3,15  ,new Property,2690.0,2600.0,2240.0,0,1,0,0,0,2
flat,vatika lifestyle homes,sector 83,1.25,6839.0,3,2,1,6  ,relativelt new,1827.5,1600.0,1254.0,1,1,1,1,0,1
flat,mapsko mount ville,sector 79,1.25,7716.0,3,3,2,1  ,relativelt new,1620.0,1600.0,862.18,1,0,0,1,0,0
flat,vatika lifestyle homes,sector 83,1.05,5982.0,3,3,2,14  ,relativelt new,1755.0,1600.0,1254.0,1,1,1,1,0,0
flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3,22  ,relativelt new,1490.0,1600.0,863.91,1,0,0,1,0,2
flat,mapsko mount ville,sector 79,1.1,12732.0,3,3,3,22  ,relativelt new,1490.0,1600.0,863.91,1,0,0,1,0,0
flat,emaar palm gardens,sector 83,1.3,11868.0,3,3,3,16  ,relativelt new,1720.0,1600.0,1095.3,0,1,0,0,0,0
flat,alpha corp gurgaonone,sector 84,2.28,8769.0,4,4,3,8  ,relativelt new,3434.0,1600.0,2600.0,0,1,0,0,0,2
flat,ss the leaf,sector 85,1.2,12371.0,2,2,2,4  ,relativelt new,1671.0,1190.0,970.0,0,1,1,0,0,2
flat,ss the leaf,sector 85,1.22,13318.0,2,2,3,16  ,relativelt new,1772.0,1300.0,916.0,0,0,1,0,0,2
flat,ss the leaf,sector 85,1.1,12471.0,2,2,3,12  ,relativelt new,1640.0,1173.0,882.0,1,0,0,0,0,2
flat,ss the leaf,sector 85,1.15,11966.0,2,2,3,20  ,relativelt new,1741.0,1263.0,961.0,0,0,0,1,0,2
flat,mapsko mount ville,sector 79,1.2,13837.0,3,3,3,18  ,relativelt new,1510.0,1600.0,867.24,1,0,0,1,0,0
flat,emaar palm gardens,sector 83,1.4,8139.0,3,3,3,2  ,relativelt new,1720.0,1600.0,1095.3,1,1,1,1,0,0
flat,vatika lifestyle homes,sector 83,1.1,6267.0,3,3,2,8  ,relativelt new,1755.0,1600.0,1254.0,1,0,1,1,0,0
flat,vatika city homes,sector 83,1.0,5747.0,3,3,2,2  ,relativelt new,1740.0,1600.0,1254.0,0,0,1,0,0,0
flat,alpha corp gurgaonone,sector 84,1.52,7904.0,3,4,3,15  ,relativelt new,1923.0,1600.0,1500.0,0,1,0,0,0,2
flat,emaar palm gardens,sector 83,1.8,9473.0,3,4,3,4  ,relativelt new,1900.0,1600.0,1244.33,1,1,1,1,0,0
flat,emaar palm gardens,sector 83,1.6,8648.0,3,3,3,6  ,relativelt new,1850.0,1600.0,1254.0,1,1,1,1,0,0
flat,mapsko mount ville,sector 79,1.55,8539.0,3,4,3,11  ,relativelt new,1815.0,1600.0,1071.33,0,1,0,0,0,0
flat,mapsko mount ville,sector 79,1.3,8024.0,3,3,2,6  ,relativelt new,1620.0,1600.0,867.24,1,0,0,1,0,2
flat,bestech park view grand spa,sector 81,2.25,8458.0,3,4,3,8  ,relativelt new,2660.0,2300.0,2100.0,1,1,1,0,0,0
flat,orchid petals,sector 49,4.79,11628.0,5,5,3,14  ,relativelt new,4115.0,1600.0,1254.0,1,1,0,1,0,2
flat,dlf regal gardens,sector 90,1.25,6459.0,3,3,3,10  ,relativelt new,1703.0,1650.0,1600.0,0,0,0,0,1,0
flat,tarc maceo,sector 91,1.4,7407.0,3,3,3,7  ,relativelt new,1890.0,1700.0,1600.0,0,0,0,0,0,2
flat,godrej oasis,sector 88a,1.38,6679.0,3,3,3,7  ,relativelt new,1895.9498700623699,1600.0,2066.0,0,1,0,0,0,2
flat,godrej oasis,sector 88a,1.3,7258.0,3,3,3,4  ,relativelt new,1895.9498700623699,1600.0,1791.0,0,0,0,0,0,2
flat,godrej aria,sector 79,1.0,6653.0,2,2,2,4  ,relativelt new,1503.0,1300.0,1200.0,1,0,0,0,0,2
flat,godrej oasis,sector 88a,1.0,6896.0,2,2,3,7  ,relativelt new,1895.9498700623699,1600.0,1450.0,1,0,0,0,0,2
flat,godrej oasis,sector 88a,0.95,7268.0,2,2,2,6  ,relativelt new,1895.9498700623699,1600.0,1307.0,0,0,0,0,0,2
flat,ireo uptown,sector 66,1.85,12567.0,2,3,3,16  ,relativelt new,1472.0,1470.0,1251.0,0,1,0,0,1,0
flat,emaar mgf palm hills,sector 77,1.65,8461.0,4,3,3,9  ,relativelt new,1950.0,1600.0,1254.0,0,1,0,0,0,2
flat,m3m woodshire,sector 107,1.32,6330.0,3,3,3,10  ,relativelt new,1943.0,1600.0,1254.0,0,0,0,0,0,2
flat,m3m woodshire,sector 107,1.02,6649.0,2,2,3,6  ,relativelt new,1534.0,1600.0,1254.0,1,0,0,0,0,2
flat,sbtl caladium,sector 109,1.88,6153.0,4,5,3,10  ,relativelt new,3055.0,1600.0,1254.0,0,0,0,0,0,2
flat,conscient heritage max,sector 102,2.15,9306.0,3,4,3,13  ,relativelt new,2149.0,1600.0,1254.0,1,1,0,0,0,2
flat,puri diplomatic greens,sector 111,2.58,11727.0,3,4,2,10  ,moderately old,2200.0,1600.0,1254.0,0,1,0,0,0,2
flat,puri diplomatic greens,sector 111,2.25,13235.0,3,3,2,12  ,relativelt new,1700.0,1600.0,1254.0,0,0,0,0,0,2
flat,ats tourmaline,sector 109,1.75,8139.0,3,4,3,9  ,relativelt new,2150.0,1600.0,1254.0,0,1,0,0,0,2
flat,experion the heartsong,sector 108,0.93,6079.0,2,3,3,10  ,relativelt new,1283.0,1600.0,1254.0,0,0,0,0,0,2
flat,experion windchants,sector 112,4.75,12622.0,3,5,3,4  ,relativelt new,3763.0,1600.0,1254.0,0,1,0,0,0,0
flat,bestech altura,sector 79,1.72,8000.0,3,4,3,5  ,relativelt new,2150.0,1600.0,1300.0,0,1,0,0,0,0
flat,tata primanti,sector 72,6.75,19285.0,4,4,3,0,new Property,4250.0,4000.0,3500.0,0,1,0,0,0,0
flat,emaar digihomes,sector 62,2.45,16000.0,2,2,2,7  ,new Property,1895.9498700623699,1200.0,1000.0,1,0,0,0,0,1
flat,ss the leaf,sector 85,2.2,6934.0,4,5,3,4  ,relativelt new,2812.0,1600.0,1254.0,0,0,0,0,0,2
flat,tata primanti,sector 72,5.25,15648.0,4,4,3,30  ,new Property,3355.0,3000.0,2800.0,0,1,0,0,0,0
flat,tata primanti,sector 72,5.0,11363.0,4,4,3,2  ,new Property,4400.0,4000.0,3500.0,1,1,1,0,0,0
flat,tata primanti,sector 72,5.0,11111.0,4,4,3,2  ,moderately old,1895.9498700623699,4500.0,3500.0,1,1,0,1,1,0
flat,la vida by tata housing,sector 113,2.7,16363.0,3,4,3,4  ,relativelt new,1895.9498700623699,2217.0,1650.0,0,1,0,0,0,0
flat,bestech park view city,sector 48,2.65,10323.0,4,4,3,11  ,moderately old,2567.0,1600.0,1750.0,1,1,0,0,0,0
flat,ambience creacions,sector 22,1.65,11956.0,2,2,2,9  ,relativelt new,1380.0,1200.0,1000.0,0,0,0,1,1,1
flat,ambience creacions,sector 22,2.55,13709.0,3,3,3,8  ,relativelt new,1860.0,1600.0,1400.0,0,0,0,0,1,0
flat,ambience creacions,sector 22,2.55,13709.0,3,3,3,5  ,relativelt new,1860.0,1600.0,1400.0,0,0,0,0,0,1
flat,ambience creacions,sector 22,4.3,13915.0,3,4,3,6  ,relativelt new,3090.0,2600.0,2100.0,0,1,0,0,1,1
flat,tulip violet,sector 69,1.7,8457.0,4,4,2,10  ,relativelt new,2010.0,1600.0,1610.0,1,1,1,1,0,2
flat,ambience creacions,sector 22,2.4,17391.0,2,2,2,8  ,relativelt new,1380.0,1200.0,900.0,0,0,0,0,1,1
flat,imperia the esfera,sector 37c,0.87,5513.0,2,3,3,5  ,relativelt new,1578.0,1300.0,1110.0,1,0,0,0,0,2
flat,corona optus,sector 37c,1.25,7090.0,3,3,3,4  ,relativelt new,1763.0,1350.0,1234.0,0,0,0,0,1,2
flat,imperia the esfera,sector 37c,0.99,5454.0,3,5,3,5  ,relativelt new,1815.0,1400.0,1270.0,0,1,0,0,0,2
flat,emaar gurgaon greens,sector 102,1.39,8424.0,3,3,3,7  ,relativelt new,1650.0,1600.0,1254.0,0,1,0,0,0,0
flat,the close north,nirvana country,2.7,10364.0,3,3,3,6  ,moderately old,2605.0,2400.0,2200.0,0,1,0,0,0,2
flat,bptp terra,sector 37d,1.75,7987.0,4,4,3,7  ,relativelt new,2191.0,2100.0,1800.0,0,0,0,0,1,0
flat,bptp terra,sector 37d,1.55,7074.0,4,3,3,19  ,relativelt new,2191.0,2100.0,1800.0,0,0,0,0,1,0
flat,bptp terra,sector 37d,1.6,7302.0,4,3,3,7  ,relativelt new,2191.0,2000.0,1800.0,0,0,0,0,1,0
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3,5  ,relativelt new,1750.0,1466.0,1254.0,0,0,0,0,0,2
flat,bptp astaire gardens,sector 70a,1.8,9350.0,3,3,3,3  ,relativelt new,1895.9498700623699,1925.0,1254.0,1,0,0,0,0,2
flat,m3m woodshire,sector 107,1.65,5960.0,4,5,3,12  ,relativelt new,2768.0,1600.0,1254.0,0,1,0,0,0,2
flat,unitech uniworld city,sector 30,3.55,14991.0,3,5,3,16  ,old property,2368.0,2367.0,2000.0,0,1,0,0,0,0
flat,dlf the icon,dlf phase 5,6.0,26086.0,4,4,3,18  ,old property,1895.9498700623699,1600.0,2300.0,0,1,0,0,0,0
flat,bestech park view city,sector 48,1.8,10250.0,3,4,3,3  ,moderately old,1895.9498700623699,1600.0,1756.0,1,0,0,0,0,0
flat,aipl the peaceful homes,sector 70a,2.5,10638.0,3,4,3,8  ,relativelt new,2350.0,1600.0,1254.0,0,1,1,0,0,0
flat,hector trimurti heights,sector 39,1.5,6382.0,4,3,3,10  ,old property,1895.9498700623699,1600.0,2350.0,0,1,0,0,0,1
flat,vatika lifestyle homes,sector 83,1.04,5699.0,3,2,2,2  ,moderately old,1755.0,1500.0,1100.0,0,0,0,0,0,2
flat,pyramid urban,sector 67a,0.53,8967.0,2,2,1,6  ,relativelt new,1895.9498700623699,1600.0,591.0,0,0,0,0,1,0
flat,shree vardhman victoria,sector 70,1.64,8410.0,3,5,3,8  ,relativelt new,1950.0,1600.0,1161.0,0,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4,4,3,4  ,relativelt new,1975.0,1600.0,1254.0,1,1,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,0,relativelt new,1650.0,1600.0,1254.0,1,1,0,0,0,0
flat,dlf park place,sector 54,4.85,30180.0,3,4,3,6  ,moderately old,1983.0,1785.0,1607.0,0,1,0,0,0,1
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,2  ,relativelt new,1980.0,1600.0,1254.0,0,1,0,0,0,2
flat,shree vardhman flora,sector 90,0.92,4717.0,3,3,2,6  ,relativelt new,1895.9498700623699,1600.0,1950.0,1,0,0,0,0,0
flat,dlf the ultima,sector 81,2.7,12802.0,3,3,3,15  ,relativelt new,1895.9498700623699,1600.0,2109.0,0,1,0,0,0,0
flat,shree vardhman flora,sector 90,0.7,5177.0,2,3,2,7  ,relativelt new,1895.9498700623699,1600.0,1352.0,1,0,0,0,0,0
flat,ss the leaf,sector 85,1.25,7179.0,2,2,2,16  ,relativelt new,1895.9498700623699,1600.0,1741.0,0,0,0,0,0,0
flat,ss the leaf,sector 85,2.3,8179.0,4,4,3,8  ,relativelt new,2812.0,1600.0,1254.0,0,1,0,0,0,2
flat,ss the leaf,sector 85,2.0,8305.0,3,4,3,8  ,relativelt new,2408.0,1600.0,1254.0,0,1,0,0,0,2
flat,vatika gurgaon,sector 83,1.08,6224.0,3,3,2,11  ,relativelt new,1735.0,1600.0,1254.0,0,0,0,0,1,2
flat,emaar mgf emerald estate,sector 65,1.73,12401.0,3,3,3,9  ,relativelt new,1395.0,1600.0,1254.0,0,1,0,0,0,1
flat,emaar mgf emerald estate,sector 65,1.3,20602.0,2,2,2,7  ,relativelt new,1020.0,1600.0,631.0,1,0,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,0,relativelt new,1975.0,1600.0,1254.0,1,1,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3,3,3,3  ,relativelt new,1650.0,1600.0,1254.0,1,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2  ,relativelt new,1650.0,1600.0,1254.0,1,1,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,4,4,3,2  ,relativelt new,1975.0,1800.0,1650.0,1,0,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.35,16206.0,3,3,3,2  ,relativelt new,1650.0,1500.0,1450.0,1,1,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4,4,3,3  ,relativelt new,1975.0,1750.0,1650.0,1,1,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,2  ,relativelt new,1650.0,1600.0,1400.0,1,1,0,0,0,0
flat,emaar mgf palm terraces select,sector 66,3.4,14107.0,4,4,3,2  ,relativelt new,2410.0,2210.0,2040.0,0,1,0,0,0,0
flat,umang winter hills,sector 77,0.8,5961.0,2,2,2,10  ,relativelt new,1342.0,1600.0,1000.0,0,0,0,0,0,0
flat,unitech fresco,nirvana country,1.8,9589.0,3,4,3,6  ,moderately old,1877.0,1870.0,1600.0,0,1,0,0,0,0
flat,the close north,nirvana country,2.65,10685.0,3,4,3,6  ,moderately old,2480.0,2470.0,2000.0,0,1,0,0,0,0
flat,vatika gurgaon,sector 83,1.05,7000.0,3,3,3,3  ,relativelt new,1735.0,1600.0,1500.0,0,0,1,0,0,2
flat,unitech fresco,nirvana country,1.88,10479.0,3,3,3,14  ,moderately old,1794.0,1790.0,1450.0,0,0,0,0,1,0
flat,alpha corp gurgaonone,sector 84,1.15,7496.0,2,2,3,8  ,relativelt new,1534.0,1600.0,1200.0,1,0,0,0,0,0
flat,vatika gurgaon,sector 83,1.33,5564.0,4,4,3,3  ,relativelt new,2390.0,1600.0,2000.0,0,1,0,0,0,2
flat,unitech harmony,nirvana country,2.6,9590.0,3,4,2,15  ,relativelt new,2711.0,2700.0,2200.0,0,1,0,0,1,0
flat,the close north,nirvana country,2.97,11401.0,3,3,3,8  ,moderately old,2605.0,2600.0,2100.0,0,1,0,0,0,0
flat,tulip violet,sector 69,1.8,8955.0,4,4,2,9  ,relativelt new,2010.0,1600.0,1254.0,0,0,0,1,0,0
flat,tulip violet,sector 69,1.78,8855.0,4,4,2,10  ,relativelt new,2010.0,1600.0,1254.0,0,0,0,1,0,0
flat,tulip violet,sector 69,1.52,9632.0,3,3,2,4  ,relativelt new,1578.0,1600.0,1254.0,0,0,0,1,0,0
flat,tulip violet,sector 69,1.55,9822.0,3,3,2,9  ,relativelt new,1578.0,1600.0,1254.0,0,0,0,1,0,0
flat,dlf the skycourt,sector 86,1.55,8031.0,3,3,1,12  ,relativelt new,1930.0,1900.0,1350.0,0,0,0,1,0,0
flat,sapphire eighty three,sector 83,0.4,8547.0,1,1,1,6  ,relativelt new,1895.9498700623699,1600.0,468.0,0,0,0,0,0,1
flat,aipl the peaceful homes,sector 70a,2.4,11162.0,3,3,3,11  ,relativelt new,2150.0,1600.0,1254.0,0,1,0,0,0,2
flat,vatika the seven lamps,sector 82,1.37,8753.0,3,3,3,11  ,relativelt new,2160.0,2000.0,1565.0,1,1,0,1,0,0
flat,vatika city,sector 49,2.65,11770.0,3,4,3,11  ,moderately old,2251.42,1750.75,1254.0,0,1,0,1,0,0
flat,godrej summit,sector 104,1.16,6387.0,3,4,3,8  ,relativelt new,1895.9498700623699,1600.0,1816.0,0,1,0,0,0,0
flat,godrej summit,sector 104,1.05,5833.0,3,4,3,7  ,relativelt new,1895.9498700623699,1600.0,1800.0,0,1,0,0,0,0
flat,godrej summit,sector 104,1.35,5000.0,4,5,3,0,relativelt new,1895.9498700623699,1600.0,2700.0,1,1,1,1,0,2
flat,godrej summit,sector 104,1.35,5014.0,4,5,3,0,relativelt new,1895.9498700623699,1600.0,2692.0,1,1,1,1,0,2
flat,emaar mgf the palm drive,sector 66,2.85,14615.0,3,3,3,11  ,relativelt new,1950.0,1920.0,1550.0,1,0,0,0,0,0
flat,pivotal devaan,sector 84,0.35,6003.0,2,2,1,4  ,relativelt new,583.0,1600.0,1254.0,0,0,0,0,0,2
flat,m3m woodshire,sector 107,0.88,6442.0,2,2,3,3  ,relativelt new,1366.0,1600.0,1254.0,0,0,0,0,0,2
flat,adani m2k oyster grande,sector 102,2.4,9305.0,3,4,3,3  ,relativelt new,2579.0,1600.0,2100.0,1,0,0,0,0,0
flat,ireo skyon,sector 60,3.6,12815.0,4,5,3,24  ,relativelt new,2809.0,1600.0,2400.0,0,1,0,0,0,0
flat,la vida by tata housing,sector 113,1.45,11363.0,2,2,2,6  ,relativelt new,1276.0,1600.0,904.01,0,0,0,0,0,2
flat,the close north,nirvana country,2.35,11767.0,3,3,3,8  ,moderately old,1997.0,1950.0,1850.0,0,0,0,0,0,0
flat,vatika the seven lamps,sector 82,0.94,6567.0,2,2,2,12  ,relativelt new,1435.0,1600.0,1254.0,1,0,0,0,0,0
flat,vatika the seven lamps,sector 82,0.81,6192.0,2,2,2,15  ,relativelt new,1300.0,1600.0,1254.0,0,0,0,0,0,0
flat,the close south,nirvana country,3.1,12444.0,3,4,3,4  ,moderately old,2491.0,2450.0,2250.0,0,1,0,0,0,0
flat,vatika the seven lamps,sector 82,1.39,6412.0,3,3,3,11  ,relativelt new,2160.0,1600.0,1254.0,1,1,0,0,0,0
flat,vatika the seven lamps,sector 82,0.94,6533.0,2,2,3,9  ,relativelt new,1435.0,1600.0,1254.0,1,0,0,0,0,0
flat,vatika the seven lamps,sector 82,0.78,5932.0,2,2,2,0,relativelt new,1298.0,1600.0,1254.0,0,0,0,0,0,0
flat,vatika the seven lamps,sector 82,0.85,5979.0,2,2,2,9  ,relativelt new,1430.0,1600.0,1254.0,1,0,0,0,0,2
flat,orris aster court,sector 85,0.69,5221.0,2,2,2,5  ,relativelt new,1312.0,1075.0,975.0,0,0,0,0,0,2
flat,godrej,sector 79,2.03,9046.0,3,4,3,7  ,relativelt new,2244.0,1600.0,1254.0,0,1,0,0,0,2
flat,orris carnation residency,sector 85,0.8,4857.0,3,4,3,4  ,relativelt new,1645.0,1390.0,1275.0,0,1,0,0,0,0
flat,shree vardhman flora,sector 90,0.65,6789.0,2,2,3,9  ,relativelt new,1350.0,1050.0,950.0,1,0,0,0,0,2
flat,ss the coralwood,sector 84,1.01,5771.0,3,3,2,18  ,relativelt new,1750.0,1475.0,1350.0,0,0,0,0,0,2
flat,shree vardhman flora,sector 90,1.27,4951.0,4,5,2,9  ,new Property,2575.0,1600.0,1950.0,1,1,0,0,0,2
flat,vatika gurgaon,sector 83,0.84,6746.0,2,2,2,7  ,moderately old,1245.0,1600.0,1254.0,0,0,0,0,0,0
flat,ss the leaf,sector 85,1.77,7350.0,3,4,3,6  ,moderately old,2408.0,1450.0,1300.0,0,1,0,0,0,0
flat,tulip violet,sector 69,1.68,8348.0,4,4,2,1  ,relativelt new,2010.0,1600.0,1254.0,0,0,0,1,0,2
flat,tulip violet,sector 69,1.66,8408.0,4,4,1,12  ,relativelt new,1970.0,1600.0,1254.0,0,0,0,1,0,2
flat,tulip violet,sector 69,1.4,8861.0,3,3,2,2  ,relativelt new,1578.0,1600.0,1254.0,0,0,0,1,0,2
